timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,resultset_#
1.78169E+12,2937,"SELECT ms.c_name, ms.c_phone, ms.o_orderdate, ms.o_totalprice FROM master_sales ms WHERE ms.o_orderpriority = '1-URGENT' ORDER BY ms.o_orderdate DESC;",200,OK,Thread 1-1,TRUE,,55882,0,1,1,null,2874,0,0,1000
1.78169E+12,3839,"SELECT ms.c_name, ms.c_acctbal, ms.l_orderkey, ms.o_totalprice, ms.o_orderdate FROM master_sales ms WHERE ms.o_orderstatus = 'F'AND ms.o_totalprice > 100000 ORDER BY ms.o_totalprice DESC;",200,OK,Thread 1-1,TRUE,,55670,0,1,1,null,3819,0,0,1000
1.78169E+12,1666,"SELECT ms.c_name, ms.c_acctbal, ms.l_orderkey, ms.o_orderstatus, ms.o_orderdate FROM master_sales ms WHERE ms.c_acctbal < 0 AND ms.o_orderstatus = 'O' ORDER BY ms.c_acctbal ASC;",200,OK,Thread 1-1,TRUE,,47830,0,1,1,null,1658,0,0,1000
1.78169E+12,1306,"SELECT ms.c_name, ms.c_mktsegment,ms.l_orderkey, ms.o_orderdate, ms.o_totalprice FROM master_sales ms WHERE ms.o_orderpriority = '5-LOW'AND ms.o_orderdate > '1997-01-01' ORDER BY ms.o_orderdate DESC;",200,OK,Thread 1-1,TRUE,,57671,0,1,1,null,1298,0,0,1000
1.78169E+12,1956,"SELECT ms.c_name, ms.c_mktsegment, ms.l_orderkey, ms.o_totalprice, ms.o_orderpriority FROM master_sales ms WHERE ms.c_mktsegment = 'AUTOMOBILE'AND ms.o_totalprice > 200000 ORDER BY ms.o_totalprice DESC;",200,OK,Thread 1-1,TRUE,,57220,0,1,1,null,1951,0,1,1000
1.78169E+12,1251,"SELECT ms.c_name, ms.c_phone, ms.l_orderkey, ms.o_orderdate, ms.o_totalprice FROM master_sales ms WHERE ms.o_orderstatus = 'P' AND ms.o_shippriority = 0 ORDER BY ms.o_orderdate ASC;",200,OK,Thread 1-1,TRUE,,63737,0,1,1,null,1244,0,0,1000
1.78169E+12,1338,"SELECT ms.c_name, ms.c_mktsegment, ms.l_orderkey, ms.o_orderpriority, ms.o_totalprice, ms.o_orderdate FROM master_sales ms WHERE ms.c_mktsegment = 'BUILDING' AND ms.o_orderpriority = '2-HIGH' AND ms.o_orderstatus = 'F' ORDER BY ms.o_orderdate DESC;",200,OK,Thread 1-1,TRUE,,63437,0,1,1,null,1332,0,0,1000
1.78169E+12,2429,"SELECT ms.c_name, ms.c_acctbal, ms.l_orderkey, ms.o_orderdate, ms.o_totalprice FROM master_sales ms WHERE ms.o_orderdate BETWEEN '1995-01-01' AND '1995-12-31' ORDER BY ms.o_orderdate ASC, ms.o_totalprice DESC;",200,OK,Thread 1-1,TRUE,,55766,0,1,1,null,2424,0,0,1000
1.78169E+12,1622,"SELECT ms.c_name, ms.c_acctbal, ms.c_mktsegment,ms.l_orderkey, ms.o_totalprice, ms.o_orderpriority FROM master_sales ms WHERE ms.c_acctbal > 8000 AND ms.o_orderpriority = '3-MEDIUM' ORDER BY ms.c_acctbal DESC;",200,OK,Thread 1-1,TRUE,,63777,0,1,1,null,1620,0,0,1000
1.78169E+12,1542,"SELECT ms.c_name, ms.c_mktsegment, ms.l_orderkey,ms.o_totalprice, ms.o_orderdate, ms.o_orderstatus FROM master_sales ms WHERE ms.c_mktsegment = 'HOUSEHOLD'AND ms.o_orderstatus = 'F'AND ms.o_totalprice < 20000 ORDER BY ms.o_totalprice ASC;",200,OK,Thread 1-1,TRUE,,57880,0,1,1,null,1538,0,0,1000
1.78169E+12,2882,"SELECT EXTRACT(YEAR FROM ms.o_orderdate) AS an_comanda, SUM(ms.l_extendedprice) AS total_facturat FROM master_sales ms GROUP BY EXTRACT (YEAR FROM ms.o_orderdate) ORDER BY an_comanda ASC;",200,OK,Thread 1-1,TRUE,,166,0,1,1,null,2876,0,0,7
